state,total_population,area_sqmi,pop_density_per_sqmi,num_deaths,num_alcohol_impaired_driving_deaths,num_driving_deaths,num_chlamydia_cases,num_uninsured,num_primary_care_physicians,num_dentists,num_mental_health_providers,num_some_college,population,num_unemployed_CHR,labor_force,num_single_parent_households_CHR,num_households_CHR,num_associations,num_injury_deaths,num_workers_who_drive_alone,num_deaths_2,num_deaths_3,num_deaths_4,num_hiv_cases,num_food_insecure,num_limited_access,num_drug_overdose_deaths,num_motor_vehicle_deaths,num_uninsured_2,num_uninsured_3,num_deaths_5,num_homeowners,num_households_with_severe_cost_burden,population_2,num_black,num_american_indian_alaska_native,num_asian,num_native_hawaiian_other_pacific_islander,num_hispanic,num_non_hispanic_white,num_not_proficient_in_english,num_rural,num_housing_units,num_households_CDC,num_below_poverty,num_unemployed_CDC,num_no_highschool_diploma,num_age_65_and_older,num_age_17_and_younger,num_disabled,num_single_parent_households_CDC,num_minorities,num_limited_english_abilities,num_multi_unit_housing,num_mobile_homes,num_overcrowding,num_households_with_no_vehicle,num_institutionalized_in_group_quarters,lat,lon,years_of_potential_life_lost_rate,percent_fair_or_poor_health,average_number_of_physically_unhealthy_days,average_number_of_mentally_unhealthy_days,percent_low_birthweight,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_with_access_to_exercise_opportunities,percent_excessive_drinking,percent_driving_deaths_with_alcohol_involvement,chlamydia_rate,teen_birth_rate,percent_uninsured,primary_care_physicians_rate,dentist_rate,mental_health_provider_rate,preventable_hospitalization_rate,percent_with_annual_mammogram,percent_vaccinated,high_school_graduation_rate,percent_some_college,percent_unemployed_CHR,percent_children_in_poverty,eightieth_percentile_income,twentieth_percentile_income,income_ratio,percent_single_parent_households_CHR,social_association_rate,annual_average_violent_crimes,violent_crime_rate,injury_death_rate,average_daily_pm2_5,presence_of_water_violation,percent_severe_housing_problems,severe_housing_cost_burden,overcrowding,inadequate_facilities,percent_drive_alone_to_work,percent_long_commute_drives_alone,life_expectancy,age_adjusted_death_rate,child_mortality_rate,infant_mortality_rate,percent_frequent_physical_distress,percent_frequent_mental_distress,percent_adults_with_diabetes,hiv_prevalence_rate,percent_food_insecure,percent_limited_access_to_healthy_foods,drug_overdose_mortality_rate,motor_vehicle_mortality_rate,percent_insufficient_sleep,percent_uninsured_2,percent_uninsured_3,other_primary_care_provider_rate,percent_disconnected_youth,average_grade_performance,average_grade_performance_2,median_household_income,percent_enrolled_in_free_or_reduced_lunch,segregation_index,segregation_index_2,homicide_rate,suicide_rate_age_adjusted,num_firearm_fatalities,firearm_fatalities_rate,juvenile_arrest_rate,average_traffic_volume_per_meter_of_major_roadways,percent_homeowners,percent_severe_housing_cost_burden,percent_less_than_18_years_of_age,percent_65_and_over,percent_black,percent_american_indian_alaska_native,percent_asian,percent_native_hawaiian_other_pacific_islander,percent_hispanic,percent_non_hispanic_white,percent_not_proficient_in_english,percent_female,percent_rural,per_capita_income,percent_below_poverty,percent_unemployed_CDC,percent_no_highschool_diploma,percent_age_65_and_older,percent_age_17_and_younger,percent_disabled,percent_single_parent_households_CDC,percent_minorities,percent_limited_english_abilities,percent_multi_unit_housing,percent_mobile_homes,percent_overcrowding,percent_no_vehicle,percent_institutionalized_in_group_quarters,percentile_rank_below_poverty,percentile_rank_unemployed,percentile_rank_per_capita_income,percentile_rank_no_highschool_diploma,percentile_rank_socioeconomic_theme,percentile_rank_age_65_and_older,percentile_rank_age_17_and_younger,percentile_rank_disabled,percentile_rank_single_parent_households,percentile_rank_household_comp_disability_theme,percentile_rank_minorities,percentile_rank_limited_english_abilities,percentile_rank_minority_status_and_language_theme,percentile_rank_multi_unit_housing,percentile_rank_mobile_homes,percentile_rank_overcrowding,percentile_rank_no_vehicle,percentile_rank_institutionalized_in_group_quarters,percentile_rank_housing_and_transportation,percentile_rank_social_vulnerability
Alabama,4841164,50646.42365135899,95.5874798450867,81791.0,1284.0,4654.0,29935.0,438049.0,3160.0,2355.0,4945.0,744300,1232042,86493.0,2198844.0,406913.0,1089671.0,5827,20015.0,2051445.0,81791.0,2986.0,3087.0,12496.0,765910,378623.200171266,2246.0,6679.0,407278.0,34350.0,3825.0,1275223,223063.0,4887871,1295175,34375,73167,5207,217181,3197324,48517,1957932.0,2209335,1851061,868666,184479,496036,742394,1105189,777592,178209,1636829,51759,155936,295722,31333,119374,118341,33.02762518245388,-86.76001185566379,10014.619701136462,21.51583391663655,4.665244411844869,4.819688267422292,10.208255371330104,18.845174956688304,35.4954113514849,7.041843160033413,29.795249448273182,61.370659838143055,14.620799467144757,26.92232171792172,616.5462753792268,31.56191029648328,11.074775911578367,64.70086217582177,48.1389455453296,100.95216026137929,5729.660789429979,39.959841476140866,41.35696766314879,89.22466031576585,59.9796034126308,3.9911462724201225,24.079800932172507,99048.6906295676,19656.64824182779,5.129221381249699,37.425174362832244,11.972024090946745,1384.4908498245468,475.7706045189344,82.4031124121526,11.585863275856802,0.1480782307725993,14.326674869862009,12.56356642002788,1.6979742631190553,0.8213573611107104,85.80435334133776,34.46146209878449,75.46686970797988,476.25437631719734,68.14933913698171,7.423271887834086,14.257760666212429,14.881675159315172,14.251730782101165,308.06879159640124,15.803973321292153,7.885478590690593,15.325480218828957,19.680896408027365,37.414552660316545,14.14395079535409,3.028307409361403,86.01651733122037,7.1308578748177185,2.9087786530733175,2.7219772071170643,50388.82414890305,56.2586901332757,46.24385695538598,39.93096818983855,9.707308713455422,15.312568382031134,256.3563868111057,20.549592283351032,16.36283348530829,166.0084722802433,68.60080960530776,12.646609404080232,22.297471284106162,16.942693027746913,26.73625386838067,0.7052561998652251,1.48348428114338,0.1065375387415372,4.423958251270662,65.20968262018141,1.0611335700789002,51.641135003858814,40.6774337252001,24736.44461249402,18.422596796968662,8.399860384816545,15.158445778742468,15.332481134702318,22.82284514633258,16.341429747060822,9.62144595803819,33.8011835789905,1.1415967936636724,7.023993341270818,13.22958666552093,1.6988123310840124,6.432407020295119,2.439064220918772,0.6316782050969562,0.6443953354399893,0.4981788663428877,0.574569242479701,0.6090252007161915,0.32889854442030886,0.5422401860585593,0.5446854356927385,0.6436641192903193,0.5427157224378268,0.7064779100439481,0.5559038698750963,0.6565246267839716,0.6523192002377941,0.5217351436968465,0.4032233114598061,0.5292767102291928,0.49838251036321024,0.5407050500664715,0.6255307100110638
Alaska,736855,570638.0094982223,1.2912827181770399,8087.0,139.0,374.0,5627.0,94727.0,673.0,737.0,3189.0,137348,211198,23510.0,356886.0,54574.0,184114.0,759,3412.0,358627.0,8287.0,466.0,353.0,0.0,97240,64994.543182388996,334.0,409.0,78655.0,17351.0,895.0,162172,30113.0,737438,24861,113516,49025,10221,53288,444411,11721,219018.0,309171,250235,72826,30139,36032,69305,187616,80492,25064,280280,11474,22785,14417,16310,23715,27761,61.487080279337306,-148.4034988075443,7851.870396975689,14.882638725411008,3.6202864095437812,3.3588231740558308,5.703257774773198,17.33358431648716,32.44827299807968,7.4191003657436,20.020918633923905,96.86709054020125,21.61399433235143,34.61659882540072,765.5794472453874,25.525600587231338,14.731791600060843,91.72323200949984,100.9373755120614,436.07443345350174,2354.118361142966,29.867827455876668,29.54230750961858,79.21938994644152,64.53874778172668,6.733028317004624,13.610706312639529,139292.0800496706,34930.77894972552,4.069957969157969,29.346802066669223,10.29910892576114,1240.0919868902292,468.15238324613216,92.31159825877887,0.0,0.7648967571638924,21.33007635454265,11.548204118240589,7.223712119265385,5.112732615276027,67.80279944004553,15.38869234788391,78.37820446540745,356.5205422248995,59.099334168304544,4.279699418648608,10.805896985614154,10.733973048724636,7.88673999633578,0.0,13.164004722774497,9.162845853161198,15.03399173782666,7.909287116536435,31.15007836438302,17.142339078700154,9.143623086762762,153.0214773813437,8.242890903758125,0.0,0.0,74489.22466021132,42.95376714322885,35.00565682424843,26.06443021462201,5.934708173262677,23.902273509466582,170.55796459276252,21.32126967615997,28.002796315763714,217.59616137845052,63.96960342222175,12.239671721301113,24.89024465445594,11.789210424124668,3.422641077999959,15.348769105983717,6.750079197609445,1.4119769570406195,7.282949355495874,60.062026234160186,1.7187784629888134,47.863815298201445,31.03389936444722,34190.70567343643,10.127046569542177,8.133442129048456,7.771209668116524,9.392871189039903,25.453835150742,11.279424310074573,10.196895590041464,38.05540343758272,1.6738994781877028,7.687688622591964,4.518644238011549,7.216045897768218,10.516290314919491,3.7914700992732633,0.16136457946271657,0.5671224548927537,0.1261435984013137,0.1515972142416079,0.20562727592267138,0.041051042606754386,0.7733900493312795,0.15678715568191845,0.6790144896892878,0.26136637791695794,0.7516984998405386,0.6477750733862159,0.7327862793901108,0.7419403430797106,0.19708375026294178,0.9133538230723823,0.5059435912085825,0.6522330324147899,0.7404915171913062,0.4190295971391931
Arizona,6728577,113590.6524613827,59.235305495648134,80394.0,1177.0,4626.0,39598.0,685974.0,4663.0,4411.0,9552.0,1143921,1801031,166205.0,3439758.0,574655.0,1617093.0,3930,28744.0,3008707.0,80394.0,3197.0,3314.0,15524.0,968060,482198.7057405999,4583.0,6200.0,568501.0,130048.0,6539.0,1606065,346682.0,7171646,313875,380160,263696,19789,2266343,3902867,316488,651358.0,2913541,2448919,1165636,249972,611243,1070151,1619618,833586,237676,2950701,320154,336369,309197,109307,164945,152762,33.298057139288765,-112.22875366443795,7144.8839729296,16.865978083255857,3.809444957825552,3.9659983377786294,7.201043655705091,14.625972066775036,27.542144349392153,7.363118799116069,21.76643889190835,85.33301966305625,17.49286282506624,25.999563569589128,564.7705245403301,27.494040735192204,12.114010925144486,66.53904534404971,61.51435872984883,133.33808848787197,3076.0544847744186,41.15759914763552,45.075474502261024,78.06786688867754,63.21759935570932,4.933569508402099,20.403439345347465,110961.79988844595,24566.915194252815,4.552291178851703,35.678505659597754,5.614771625878214,11195.918177573061,384.3684055372949,83.06274351645091,9.43972511572655,0.9851481227011301,18.504924637329196,14.301478455090008,4.526270984748118,1.1870061877479878,76.74754332273126,35.19741073038177,79.96661662636119,333.1780708270163,48.969971298441415,5.496229535514364,11.679548878179128,12.2050530363457,9.674412167684192,270.4966391110632,14.189949435073718,7.439377212204825,21.71642624095214,12.977311932371865,33.34758737850028,14.026107154262897,7.677801873629112,97.34206365143183,8.560152584711041,2.343529518240002,2.449646208021676,59655.57789143232,55.18350433656581,44.03389091942781,33.9599302089699,5.656772730579122,18.290835981274302,1953.009722115092,15.217778517165883,30.181785701299425,832.3938160214369,63.656368836933716,14.17847901689464,22.888644632126688,17.58585585871872,4.346252674923202,5.399810467865245,3.659659769425912,0.27482675150442126,31.616945614252504,54.35897850559158,4.869209849990332,50.29009458862823,9.94857279400074,26686.395609353956,17.742407228155372,8.153878063667845,13.833335369425068,15.882590836071286,24.04970768707856,12.6146105929976,9.756999511189363,43.858040444510046,5.095103823587068,11.85331148027287,10.06889217437803,4.527624964386972,6.724286784560837,2.3000983268824893,0.6101840884781432,0.6220893864334167,0.3401936579755273,0.5373149936011731,0.5369794356221234,0.34046950796580017,0.6897776638061808,0.2581795638810405,0.7023820534564738,0.4713878900100274,0.8335546125726138,0.901622536815734,0.909963188828782,0.8455311322141368,0.40675987270413944,0.8924176062486914,0.6067203771466091,0.42130506618264163,0.7976895841572444,0.7315869094163594
Arkansas,2968472,52035.552486850785,57.04699687295764,48017.0,690.0,2622.0,17320.0,226179.0,2000.0,1398.0,6820.0,442445,758003,50038.0,1351498.0,251428.0,696561.0,3370,12245.0,1274750.0,48017.0,1782.0,1551.0,5412.0,500160,254969.89736846695,1096.0,3855.0,197738.0,31478.0,2721.0,756431,128471.0,3013825,464640,30225,50301,10881,233187,2176611,44593,1278329.0,1341391,1141480,542431,93190,292228,464987,707234,492769,108751,790572,44028,84757,167777,29803,72981,83163,35.15055509909409,-92.67974143699455,9561.390210155594,21.273744789849907,4.465134538169358,4.550115804178752,8.946592332618318,19.568668999531262,34.224393593741155,6.792715747360932,31.57816472582527,63.90729654160899,14.929398163336062,26.776050263232165,580.9295309506034,38.42948994782379,9.2719282473967,66.395478941799,46.296316811578485,225.07535402502361,5042.4786775822695,37.05001327282184,45.933306091484106,88.16042882491297,57.81895170239436,3.802985250667102,24.374034958052498,92800.54850778444,20196.831748455097,4.672766849859319,36.37642324298846,11.272802378682004,846.9396495907656,522.2388047502136,82.14588982132898,10.273506942292197,0.5802214068382657,14.30130065643565,11.375677065910887,2.620600844184319,1.1053136977160656,82.72872973440806,26.723336181038594,75.94509588265922,462.16289257689385,62.6690747086964,5.610907443780911,13.271644749642656,14.207502915866813,13.384951618206271,219.06376603855452,16.819347799137063,8.646219872377793,12.128504252387302,18.52259676625215,34.17681222039067,11.329115501357224,4.3074966503654775,84.81780787249129,6.345368806702213,2.9630002507633386,2.8398335805798682,47728.48815046934,35.40197656042132,42.38881948561602,35.52013174224506,7.088741823118391,18.191645634759066,119.93023548815687,17.579013499086553,20.493562410746705,126.89836976252121,65.67604822929974,11.685996889632923,23.291557036947903,17.065686942466836,15.885833967593342,0.9895388680940902,1.635263141517837,0.34434320221535036,7.583529784710986,71.975848681349,1.5820009205146064,50.8935956217168,43.30626475855994,23400.600075729195,18.878767898097074,6.955106937171713,14.78255668236049,15.664350211152406,23.82966081539594,16.941787188829814,9.537741504720273,26.63419634748113,1.589759647387612,6.4778394406280375,12.256901395734909,2.6309697716535645,6.36300066161985,2.798870226837242,0.651841723081774,0.4919003034220975,0.5674902443411965,0.5670045628188509,0.5882500216609756,0.34617151473889596,0.6509072106457463,0.5791572459164178,0.6273926227028587,0.6115130077696539,0.6058236291600525,0.5688031999291217,0.6055531984805652,0.6344546102843484,0.510006628831264,0.6425962540323775,0.5217313941987664,0.46087572670383964,0.6171001723445598,0.6422742368464313
California,38654206,155792.58224115966,248.11326344257577,347837.0,5266.0,17773.0,218785.0,2740078.0,31343.0,33456.0,139697.0,7207217,11089177,815409.0,19398212.0,2801098.0,8999228.0,23099,98492.0,17904213.0,347916.0,13296.0,14745.0,123826.0,4317940,1225949.4372695296,14824.0,25225.0,2477892.0,295192.0,21416.0,7085435,2543373.0,39557045,2223274,651076,6063600,199872,15540142,14568608,3597443,1880350.0,13911737,12807387,6004257,1683726,4572963,4976982,9140283,4028190,1210307,23816964,3718345,2358306,517173,1050303,974500,815985,35.576721418115866,-119.15007994043886,5295.096193696005,15.981684498247041,3.550795447417202,3.6604623990114087,6.798515255331345,11.067834947418612,23.78235701180876,8.343693705673324,17.727754534655304,93.12004760229186,19.517812589526724,28.59337813805965,553.3931855927915,19.00087651598174,8.213377657370726,79.24643699001759,84.66926254518951,353.3534012132463,3706.1139358547425,35.5117097477051,40.8332522985985,83.82701875955432,64.63181493215384,4.291814081078479,16.914170359624,146211.245278845,29404.026912388275,4.991757150670786,30.85086230271097,5.844055379822005,17120.628588309373,418.0006412782794,50.16435032679333,12.20647828595936,0.7581889018752576,26.984333626023915,20.22325792910752,8.322672105602011,1.3106001438412422,74.15599870616727,41.190002648094726,81.60883231121882,271.65789401913247,36.088880716892426,4.159430756645967,10.732070042247054,11.243581626453322,8.589784113014764,374.67015970784666,11.06604910989505,3.284490273314335,12.508984446568885,9.24862866362465,33.49157974619178,10.171562383398712,3.143163494523142,62.89643920999465,6.484696010415829,0.5749713600574082,1.6743604790577036,77200.67212512398,59.16826262900918,48.974817944762236,31.679116701081323,4.903622022865021,10.53134174262461,1406.4678113165744,7.853184454707808,6.2397008821027224,1200.4469672257908,54.65789186210182,20.228001532234327,22.71236694672377,14.33502157844215,5.617244979583488,1.646211976488168,15.320353340914117,0.5035309211603217,39.3351115264686,36.79796112908037,9.832831070154134,50.2917706914491,4.974041853552859,31457.722287401262,15.853179540151464,8.862245283217046,18.09512531443538,12.876741387470231,23.637359993890446,10.581480579370846,9.573263220049066,61.62162516286068,10.288868523130445,17.009693625578556,3.638684199075257,8.331572574534318,7.480061473775972,2.09591475504632,0.4962898218268925,0.7037067702800569,0.24824057250846132,0.6957545083037018,0.5470428486488637,0.14922443698623641,0.6021219681501155,0.1203973831566997,0.6260154347601914,0.23404882393652063,0.9239150907924485,0.9612994116526413,0.9633332028576659,0.9117783231765259,0.15548706878625318,0.9574525231303419,0.6038480187460067,0.46863255262570924,0.7788422855251507,0.6730288844789618
Colorado,5359295,103641.10649600663,51.71012912918387,52174.0,996.0,2923.0,26976.0,410250.0,4598.0,4535.0,20250.0,1146605,1598434,101608.0,3096364.0,337593.0,1248456.0,4713,21549.0,2822072.0,52772.0,2111.0,1932.0,12084.0,563870,274704.314445815,2836.0,3852.0,357035.0,59095.0,5724.0,1371145,291884.0,5695564,229085,91120,197634,10933,1235117,3868329,157143,696435.0,2284863,2051616,637938,171695,323691,678040,1246181,550037,169565,1663168,158063,371074,94677,53611,111513,117143,39.52102636549386,-105.07439534979639,5978.94815607257,13.048494744464534,3.2216959814371506,3.6010128962561416,8.962049288734915,13.763761719118943,21.953884102293312,8.273818011510844,15.530390844318141,90.66002546006239,20.02641521583778,35.262080585564576,479.81249418067114,19.89399892588994,8.69821005467916,82.04777919242176,79.7436223780106,356.08915747279065,2811.3792577195327,41.60716381538989,49.06715454178209,80.40866788665207,71.57010041926118,3.330272387130315,12.234175017422997,131824.08915818218,31766.944552221885,4.250033433942276,27.204173714452025,8.417928607222535,1615.9026928915089,324.60263537340035,78.0248057799106,7.2765832073061825,0.6806621020115519,16.5093513621918,13.978725144746068,2.652192432059638,0.8821321469530318,75.50700697208167,34.86047317790864,80.56318341264165,285.89006427476846,41.39794154185594,3.946580388596619,9.57869338045701,10.983229454525118,6.365331708741541,258.86053098401936,10.374116632878021,5.406716771809303,16.839048167964272,10.107680201684433,27.349342608662738,10.267602821388492,4.592763494528745,108.66258203911896,5.583649981163944,1.623888257226419,1.5620634157737534,73974.26256401262,42.27089655464023,47.99879695275328,28.29459942660926,3.5364569795521583,20.31489266706481,290.9506194378177,13.515062809564911,14.50701393915077,363.79650161694605,65.13899512700105,14.072668548391249,22.192299244988995,14.234690914234216,4.009431127840202,1.6066160665289742,3.4617176458162224,0.1916259933539125,21.678977984760838,67.94518385978486,3.0287013493476356,49.645367460985234,13.454990975685579,33230.375081610546,12.214920451290702,6.090121461871385,9.019881812813068,12.648854466865513,23.255438000707183,10.489707079009461,8.303754952843608,31.02952546930148,3.1696573709788334,16.0495929781809,4.053915598973373,2.6585170624121286,5.347228954554656,2.1788986611112096,0.3007177289363619,0.394953478097399,0.16806181658221833,0.25756292118646196,0.24687456352001524,0.1589647125788001,0.5628530176263854,0.13816738281807592,0.4860213160872838,0.19934149265901577,0.6940768397149251,0.7663506379850338,0.7624077239823521,0.8890424819869034,0.17479487710603728,0.6207251025741259,0.3787915661668185,0.4211411838684003,0.4986642187451894,0.34785516682697987
Connecticut,3588570,4842.737751053395,741.0209233856225,35163.0,447.0,1397.0,16743.0,182122.0,2985.0,3037.0,14040.0,597314,866871,78243.0,1905313.0,238633.0,746537.0,3383,12215.0,1780653.0,35163.0,1051.0,1214.0,10021.0,387610,155237.46653099998,3112.0,1979.0,162098.0,22667.0,1981.0,907134,223294.0,3572665,364858,19943,173799,3840,589809,2376351,128979,429155.0,1493798,1354713,360464,155005,242932,555023,773652,384525,120035,1124120,127308,182616,11534,24789,122629,116867,41.53310353896969,-72.88133410513349,5683.664971140255,12.281849052880037,2.99133895170938,3.505220163555796,7.775949362319463,11.572282984277917,25.751931159208265,8.307599823885282,20.345507096141358,94.06363571137534,17.954988260549257,31.802492758294495,466.4321529745832,11.06182987151107,6.229139613366066,83.12545105830178,84.9588354708756,392.9746509325024,4113.888903100678,47.96236551049582,53.19282332516852,87.54708535550199,68.9837557630849,4.1080657575985695,13.697390687655528,157919.80425239025,30769.948819167526,5.117760839765452,32.03423139015635,9.429962125830466,1851.4165326299892,240.71177630959198,68.18607025029041,8.506205703107367,1.0,18.217254517109353,16.555331791906735,1.8461567365590343,0.7104069452585302,78.15076797527313,33.71541836999139,80.90558825450884,275.73049147620833,35.05057934357072,4.743967961189877,8.985170203278262,10.489719999184754,8.938937013908049,326.9651532225928,10.777559027690696,4.3344865512948845,29.011928823330656,7.883296210586377,32.80964186699754,7.4532335616098235,2.8597670869883736,124.50558552388556,5.116100853264409,2.032380020237319,2.5983658216125356,77454.98660608541,36.10695861687197,58.60372890373928,46.14615240559173,3.0019573221508473,10.216005724406832,182.79591926589143,5.146603166156142,0.0,489.0267298741726,66.33142754502487,16.801170031615666,20.570550170046694,17.225514308739324,10.196446140753524,0.5586751766724029,4.859694061226324,0.10747617830493367,16.483802173672224,66.55862179309048,3.7983845543415145,51.19955263718416,11.883846053949881,39905.67717558804,10.355088071293022,7.950003622612906,9.839145174818938,15.459230891413574,21.556763139635006,10.881631067528293,8.858121730940178,31.309979908431494,3.759665354166144,12.311914857450182,0.7690970497997809,1.8347313553866862,9.028798351432464,3.264739910326398,0.18296434749774979,0.6464570972281438,0.0441670723157135,0.2930023611633603,0.2518566036053358,0.31751110743276567,0.38515349476253774,0.13095448206388616,0.5765666164238122,0.14615213330100849,0.7038261944172748,0.8416226060519929,0.8162435938549338,0.904889116444712,0.02815548232304233,0.4687290106922814,0.7778789643507025,0.6512143284929651,0.6643352650777329,0.41918830157973785
Delaware,934695,1948.7319842756838,479.64266381526704,12674.0,183.0,604.0,5392.0,46586.0,691.0,450.0,2535.0,146088,236596,18128.0,482465.0,74260.0,201162.0,989,3643.0,444908.0,12674.0,470.0,547.0,3079.0,108230,41974.7367031,1021.0,824.0,41089.0,6066.0,592.0,254308,47567.0,967171,211504,6458,39584,1049,91974,599061,17951,149985.0,417927,348051,109448,33669,71746,153833,204192,113138,32644,341130,19098,41870,36608,5943,22235,25152,39.279714023788024,-75.57803849868634,7833.979741069483,17.424516591709107,3.820125088195728,4.256182207594945,8.702114167172573,15.723013371120947,30.878268419109975,8.153701795772951,27.630402965673294,86.24180234654699,18.235326878720365,30.140616638910092,561.3315276106109,21.222532001844083,6.09698598501679,72.02647841005889,46.94579254466965,263.76759711174236,5149.869770352897,47.22830869962929,54.04252724150658,88.3198609162556,61.30189838434846,3.7685095460814497,17.630652030876384,125336.18385248665,28727.615951727574,4.35286639094963,36.8873669912713,10.279053492886108,2150.2943366552727,499.5440210604112,76.466685159843,9.690796463017348,0.40943623320976363,14.834066425437934,13.226456022906032,1.6995127545636237,0.673803716638981,81.04296639771945,34.35959976248937,78.34347255310196,362.6622813213545,57.59083673645783,7.089762197798231,11.514912674880145,13.171674182347159,11.519337858873751,382.3875749843532,11.490780094041371,4.67313009666468,35.48390838815283,12.45625026236073,35.68193341772686,7.287409183958132,2.879072845499321,125.75170692706175,6.141916045412778,3.119794001906075,2.9293137268467175,64685.57843788616,0.0,40.95189870014225,35.01646266809967,6.329239194248669,12.003331403748055,244.36374111341135,11.418483335234923,48.46892809587321,253.63074295152947,70.81094896369535,13.704139723414286,21.08356774155589,18.586607942789083,22.012397344993477,0.6601692522356908,4.145609975296594,0.10695346847169548,9.52387118429047,61.72961365540815,2.004402683384352,51.61692279621587,16.999530601694715,31117.64300868198,12.069190698570122,7.146996292908382,11.132157655705871,16.462082711472725,21.869283777060964,12.309963250044131,9.42321826906103,36.522521464220944,2.165994575770706,10.554728226854749,7.7019055413798085,1.7273162903406993,6.4343475679232265,2.697485596905943,0.27315645435141944,0.5458074828687434,0.15295580761638825,0.3763737874921766,0.3082456610980052,0.37342192993436363,0.41860017781201353,0.22900207500842523,0.6457454550414841,0.27578296888289766,0.7689679103878806,0.7680256360631008,0.8194967708182883,0.866844614767384,0.317914872979956,0.42527069857012184,0.5725619235151573,0.5964916161956574,0.6293081726124565,0.46919689695569144
District of Columbia,659009,61.145040141184,10777.799777027656,8387.0,39.0,135.0,9107.0,24833.0,815.0,830.0,3404.0,210213,258892,22470.0,404610.0,62832.0,120652.0,1995,2671.0,366168.0,8387.0,400.0,500.0,14495.0,76550,4728.9317891,833.0,257.0,23609.0,1347.0,227.0,117571,49728.0,702455,315337,4296,31025,975,79249,260268,15964,0.0,306711,276546,112060,33326,46510,75166,114685,73230,25609,423287,14878,140304,85,9930,100656,39967,38.904741723159795,-77.0162961272994,8111.250945399999,13.033793655999999,2.8856923335,3.5629029718000003,9.925573266599999,15.965592149,23.5,8.6,18.4,100.0,27.313018199000002,28.888888889,1312.3,27.115912358000003,4.300578074700001,117.4399,118.15703,484.5862,5520.0,35.0,38.0,72.367312553,81.197178746,5.553495959099999,24.5,180115.0,24952.0,7.2184594421,52.077048039,28.747557538000002,8217.5,1226.4348765999998,78.357904643,9.7,0.0,21.461245005,18.503057059,3.590735685,0.7684102045000001,34.263507460999996,48.8,78.59197569999999,413.84898239,81.468718049,7.6606045749,9.1039133212,10.833284857,8.1,2459.9,11.0,0.7858984598000001,40.094397518,5.482678363,36.201313254,5.1831410155,1.060746854,178.23206000000002,6.9894645243,2.9067922631,2.7899643857,82533.0,0.0,68.025633437,60.420194905,16.597368741,6.404213694,538.0,15.78305979,30.484988453000003,465.37923742,41.792323386999996,18.39325344,18.149774719,12.14355368,44.890704743,0.6115694244,4.4166530239999995,0.1387989266,11.281719114000001,37.051199009,2.4951313367,52.551124271000006,0.0,48781.0,17.9,8.7,10.0,11.4,17.4,11.3,9.3,64.2,2.4,45.7,0.0,3.6,36.4,6.1,0.6422,0.737,0.006,0.2999,0.4117,0.0675,0.0532,0.1445,0.6463,0.0325,0.9494,0.8026,0.9214,0.9987,0.0,0.8443,0.9962,0.8523,0.9688,0.5918
